id,type,model,status,lost_by,date,nearest_location,geo,unit,tags
7529,Transport,KamAZ Avtozaks,Destroyed,Russia,2022-02-26,"Oleksandrivka (Tsyrkuny hromada), Kharkiv raion","50.05787,36.5209",Rosgvardiya,
7530,Transport,Gorets-395800,Destroyed,Russia,2022-02-26,"Oleksandrivka (Tsyrkuny hromada), Kharkiv raion","50.05797,36.52058",Rosgvardiya,"Z, ☐"
10130,Tanks,T-72B(1),Destroyed,Russia,2022-02-26,"Kolonshchyna, Bucha raion","50.42384,29.92728",,"Turretless, Shattered"
11312,"Radars, jammers",Unknown radar,Destroyed,Russia,2022-02-26,"Dolzhanskaya, Yeysk raion","46.678815,37.743855",,
13018,Transport,KamAZ 6x6,Destroyed,Russia,2022-02-26,"Yaseny, Sumy raion","50.85215,34.67809",,
13578,Transport,Ural-4320 fuel tanker,Destroyed,Russia,2022-02-26,"Bolotnia, Vyshhorod raion","50.95111,29.88168",,
14437,Engineering,KrAZ-255 (for PMP floating bridge system),Destroyed,Russia,2022-02-26,"Bohdanivka, Kakhovka raion","46.556287,33.488167",,Shattered
14450,Infantry mobility vehicles,VPK-233136 SBM 'Tigr',Destroyed,Russia,2022-02-26,"Oleksandrivka (Tsyrkuny hromada), Kharkiv raion","50.05811,36.52092",Rosgvardiya,
15046,Tanks,T-72B Obr. 1989,Destroyed,Russia,2022-02-26,"Tovstolis, Chernihiv raion","51.583310,31.366226",,Turretless
16201,Transport,UAZ-452,Destroyed,Russia,2022-02-26,"Korovyntsi, Romny raion","50.800779,33.731124",2nd Guards Motor Rifle Division,
16205,Transport,KamAZ 6x6 fuel tanker,Destroyed,Russia,2022-02-26,"Vilshana, Romny raion",,,
22862,Engineering,KrAZ-255 (for PMP floating bridge system),Destroyed,Russia,2022-02-26,"Chorna Dolyna, Kakhovka raion","46.554756,33.488056",,
22863,Engineering,KrAZ-255 (for PMP floating bridge system),Destroyed,Russia,2022-02-26,"Bohdanivka, Kakhovka raion","46.555306,33.488098",,
22864,Engineering,KrAZ-255 (for PMP floating bridge system),Destroyed,Russia,2022-02-26,"Bohdanivka, Kakhovka raion","46.555465,33.488089",,
22865,Engineering,River link pontoon (for PMP(-M) floating bridge system),Destroyed,Russia,2022-02-26,"Bohdanivka, Kakhovka raion","46.556287,33.488167",,Shattered
42116,Transport,Ural-4320,Destroyed,Russia,2022-02-26,"Ivanytsia, Pryluky raion",,Moskva (ex-Western) Military District,"Shattered, Flipped"
375,Tanks,T-72B3 Obr. 2016,Destroyed,Russia,2022-02-27,"Kamiane (Lebedyn hromada), Sumy raion","50.45374,34.3029",26th Guards Tank Regiment,Turretless
376,Tanks,T-72B3 Obr. 2016,Destroyed,Russia,2022-02-27,"Milky, Pryluky raion","50.62619,32.60686",1st Tank Regiment,Mine plow/roller
388,Tanks,T-72BA,Destroyed,Russia,2022-02-27,"Sarnavshchyna, Konotop raion",,27th Guards Motor Rifle Division (ex-21st Brigade),Turretless
397,Tanks,T-72B3 Obr. 2016,Destroyed,Russia,2022-02-27,"Perevolochna, Pryluky raion","50.63206,32.61654",1st Tank Regiment,Turretless
424,Tanks,T-72B3 Obr. 2016,Captured,Russia,2022-02-27,"Sribne, Pryluky raion","50.6755,32.8871",1st Tank Regiment,
438,Tanks,T-72B3 Obr. 2016,Captured,Russia,2022-02-27,"Milky, Pryluky raion","50.62593,32.60667",1st Tank Regiment,"O, Mine plow/roller"
440,Tanks,T-72B3 Obr. 2016,Captured,Russia,2022-02-27,"Perevolochna, Pryluky raion","50.653418,32.665613",1st Tank Regiment,
441,Tanks,T-72B3 Obr. 2016,Captured,Russia,2022-02-27,"Perevolochna, Pryluky raion","50.65131,32.65368",1st Tank Regiment,
510,Tanks,T-80BV,Captured,Russia,2022-02-27,"Chupakhivka, Okhtyrka raion","50.397639,34.585301",423rd Motor Rifle Regiment,
511,Tanks,T-80BV,Captured,Russia,2022-02-27,"Chupakhivka, Okhtyrka raion","50.397585,34.585370",423rd Motor Rifle Regiment,
527,Tanks,T-80U,Destroyed,Russia,2022-02-27,"Trostianets, Okhtyrka raion","50.48595850199784,34.941651390928406",4th Guards Tank Division,Turretless
529,Tanks,T-80U,Destroyed,Russia,2022-02-27,"Boromlia, Okhtyrka raion","50.57741327816853,34.97018237856367",4th Guards Tank Division,
555,Tanks,T-80U,Destroyed,Russia,2022-02-27,"Chupakhivka, Okhtyrka raion","50.39756330349072,34.585191734139734",4th Guards Tank Division,"Turretless, Mine plow/roller"
569,Tanks,T-80U,Captured,Russia,2022-02-27,"Chupakhivka, Okhtyrka raion","50.397275,34.583943",4th Guards Tank Division,Mine plow/roller
570,Tanks,T-80U,Captured,Russia,2022-02-27,"Martynivka, Myrhorod raion","50.3701,34.31629",4th Guards Tank Division,Mine plow/roller
578,Tanks,T-80U,Captured,Russia,2022-02-27,"Soldatske, Okhtyrka raion","50.419901,35.206267",13th Guards Tank Regiment,Mine plow/roller
579,Tanks,T-80U,Captured,Russia,2022-02-27,"Zinkiv, Poltava raion",,4th Guards Tank Division,"PL-1, Mine plow/roller"
594,Tanks,T-80UK,Destroyed,Russia,2022-02-27,"Trostianets, Okhtyrka raion","50.48608299570544,34.94131230919041",4th Guards Tank Division,"Turretless, Mine plow/roller"
629,Tanks,T-80BVM,Captured,Russia,2022-02-27,"Derhachi, Kharkiv raion",,71st Guards Motor Rifle Division (ex-200th Brigade),"Z, ☐"
632,Tanks,T-90A Obr. 2006,Destroyed,Russia,2022-02-27,"Sumy, Sumy raion","50.875372,34.904112",27th Separate Guards Motor Rifle Brigade,
633,Tanks,T-90A Obr. 2006,Destroyed,Russia,2022-02-27,"Verkhnia Syrovatka, Sumy raion","50.815436,34.939581",27th Separate Guards Motor Rifle Brigade,Turretless
639,Tanks,T-90A Obr. 2006,Captured,Russia,2022-02-27,"Tokari (Bezdryk hromada), Sumy raion","50.92222,34.94174",27th Separate Guards Motor Rifle Brigade,Damaged
640,Tanks,T-90A Obr. 2006,Destroyed,Russia,2022-02-27,"Verkhnia Syrovatka, Sumy raion","50.835716,34.938644",27th Separate Guards Motor Rifle Brigade,
643,Tanks,T-90A Obr. 2006,Captured,Russia,2022-02-27,"Pysarivka, Sumy raion","51.07907,34.81307",27th Separate Guards Motor Rifle Brigade,
646,Tanks,T-90A Obr. 2010,Captured,Russia,2022-02-27,"Posad-Pokrovske, Kherson raion","46.816809,32.255958",20th Guards Motor Rifle Division,"Mine plow/roller, Cope cage, ⧸"
858,Infantry fighting vehicles,MT-LB(V),Destroyed,Russia,2022-02-27,"Bakhmach, Nizhyn raion",,,O
1065,"Command posts, communication",1V13(M) artillery command vehicle (for 1V12(M) 'Mashina-S'/'Faltset' fire control system),Captured,Russia,2022-02-27,"Sribne, Pryluky raion",,,
1076,"Command posts, communication",1V119 'Reostat' artillery command vehicle,Captured,Russia,2022-02-27,"Bucha, Bucha raion","50.54375,30.2268",104th Guards Air Assault Regiment,V
1368,Infantry fighting vehicles,BMP-2(K),Destroyed,Russia,2022-02-27,"Hutnytske, Sumy raion","50.814091380863225,34.38083049912018",2nd Guards Motor Rifle Division,"Turretless, Shattered"
1369,Infantry fighting vehicles,BMP-2(K),Destroyed,Russia,2022-02-27,"Hutnytske, Sumy raion","50.8155616608931,34.391492381494324",2nd Guards Motor Rifle Division,Turretless
1370,Infantry fighting vehicles,BMP-2(K),Destroyed,Russia,2022-02-27,"Demydiv, Vyshhorod raion","50.71299,30.33924",,Stuhna
1372,Infantry fighting vehicles,BMP-2(K),Destroyed,Russia,2022-02-27,"Bucha, Bucha raion","50.55604,30.21622",,V
1385,Infantry fighting vehicles,MT-LBVM(K),Destroyed,Russia,2022-02-27,"Nova Kakhovka, Kakhovka raion","46.74564,33.34872",,"Turretless, Z"
1569,Infantry fighting vehicles,BMP-2(K),Captured,Russia,2022-02-27,"Trostianets, Okhtyrka raion","50.48634,34.9406",423rd Motor Rifle Regiment,O
1693,Infantry fighting vehicles,BMP-3,Destroyed,Russia,2022-02-27,,,,"Turretless, Z"
1695,Infantry fighting vehicles,BMD-4M,Destroyed,Russia,2022-02-27,"Shylova Balka, Kakhovka raion","46.815643,33.325596",VDV (Russian Airborne Forces),"Turretless, Shattered, Z"
1761,Infantry fighting vehicles,BMP-3,Captured,Russia,2022-02-27,"Posad-Pokrovske, Kherson raion","46.8167458,32.2557652",20th Guards Motor Rifle Division,⧸
1764,Infantry fighting vehicles,BMP-3,Captured,Russia,2022-02-27,Mykolaiv oblast,,,"Z, PL-1, ⧸"
1765,Infantry fighting vehicles,BMP-3,Captured,Russia,2022-02-27,"Posad-Pokrovske, Kherson raion","46.798130,32.279138",20th Guards Motor Rifle Division,"Z, ⧸"
1802,Infantry fighting vehicles,BMD-2,Destroyed,Russia,2022-02-27,"Bucha, Bucha raion","50.55498,30.2172",VDV (Russian Airborne Forces),
1803,Infantry fighting vehicles,BMD-2,Destroyed,Russia,2022-02-27,"Bucha, Bucha raion","50.544643,30.226037",VDV (Russian Airborne Forces),V
1807,Infantry fighting vehicles,BMD-2,Destroyed,Russia,2022-02-27,"Bucha, Bucha raion","50.54495,30.22575",VDV (Russian Airborne Forces),Shattered
1808,Infantry fighting vehicles,BMD-2,Destroyed,Russia,2022-02-27,"Bucha, Bucha raion","50.54491,30.2259",VDV (Russian Airborne Forces),Shattered
1849,Infantry fighting vehicles,BMD-2,Destroyed,Russia,2022-02-27,"Bucha, Bucha raion","50.54336,30.22717",VDV (Russian Airborne Forces),V
1866,Infantry fighting vehicles,BMD-2,Captured,Russia,2022-02-27,"Bucha, Bucha raion","50.54361,30.22689",VDV (Russian Airborne Forces),"V, PL-1"
1882,Infantry fighting vehicles,BMD-2,Captured,Russia,2022-02-27,"Bucha, Bucha raion","50.54401,30.22716",VDV (Russian Airborne Forces),V
1895,Infantry fighting vehicles,BMD-2,Captured,Russia,2022-02-27,"Bucha, Bucha raion","50.54232,30.22808",VDV (Russian Airborne Forces),"V, PL-1"
1960,Infantry fighting vehicles,BTR-82A(M),Destroyed,Russia,2022-02-27,"Bucha, Bucha raion","50.543216,30.227454",,
1961,Infantry fighting vehicles,BTR-82A(M),Destroyed,Russia,2022-02-27,"Bucha, Bucha raion","50.54407,30.22663",,
1962,Infantry fighting vehicles,BTR-82A(M),Destroyed,Russia,2022-02-27,Sumy oblast,,27th Separate Guards Motor Rifle Brigade,
2069,Infantry fighting vehicles,BTR-82A(M),Captured,Russia,2022-02-27,"Sumy, Sumy raion","50.89932,34.85009",27th Separate Guards Motor Rifle Brigade,
2077,Infantry fighting vehicles,BTR-82A(M),Captured,Russia,2022-02-27,"Kosivshchyna, Sumy raion","50.910887,34.713225",27th Separate Guards Motor Rifle Brigade,
2187,Infantry fighting vehicles,BTR-D,Destroyed,Russia,2022-02-27,"Bucha, Bucha raion","50.544318,30.226450",VDV (Russian Airborne Forces),V
2188,Infantry fighting vehicles,BTR-D,Destroyed,Russia,2022-02-27,"Bucha, Bucha raion","50.54412,30.22658",VDV (Russian Airborne Forces),
2211,Infantry fighting vehicles,BTR-D,Captured,Russia,2022-02-27,"Bucha, Bucha raion","50.542910,30.227565",VDV (Russian Airborne Forces),V
2213,Infantry fighting vehicles,BTR-D,Captured,Russia,2022-02-27,"Bucha, Bucha raion","50.54389,30.22667",VDV (Russian Airborne Forces),
2217,Infantry fighting vehicles,BTR-D,Captured,Russia,2022-02-27,"Bucha, Bucha raion","50.54407,30.22708",VDV (Russian Airborne Forces),V
2279,Infantry mobility vehicles,ASN-233115 'Tigr-M SpN',Destroyed,Russia,2022-02-27,"Kharkiv, Kharkiv raion","50.009797,36.284279",2nd Guards Spetsnaz Brigade,"Z, ☐"
2280,Infantry mobility vehicles,ASN-233115 'Tigr-M SpN',Destroyed,Russia,2022-02-27,"Kharkiv, Kharkiv raion","50.009868,36.284346",2nd Guards Spetsnaz Brigade,"Z, ☐"
2281,Infantry mobility vehicles,ASN-233115 'Tigr-M SpN',Destroyed,Russia,2022-02-27,"Kharkiv, Kharkiv raion","50.06337,36.19747",,
2286,Infantry mobility vehicles,ASN-233115 'Tigr-M SpN',Destroyed,Russia,2022-02-27,"Kharkiv, Kharkiv raion","50.04639,36.29589",,
2325,Infantry mobility vehicles,ASN-233115 'Tigr-M SpN',Captured,Russia,2022-02-27,"Kharkiv, Kharkiv raion","50.009975,36.284529",2nd Guards Spetsnaz Brigade,"Z, ☐"
2326,Infantry mobility vehicles,ASN-233115 'Tigr-M SpN',Destroyed,Russia,2022-02-27,"Kharkiv, Kharkiv raion","50.009915,36.284454",2nd Guards Spetsnaz Brigade,"Z, ☐"
2328,Infantry mobility vehicles,ASN-233115 'Tigr-M SpN',Captured,Russia,2022-02-27,"Kharkiv, Kharkiv raion","50.029833,36.295917",,"Z, ☐"
2351,Infantry mobility vehicles,Iveco LMV,Destroyed,Russia,2022-02-27,"Sumy, Sumy raion","50.87549,34.904",Moskva (ex-Western) Military District,
2387,"Command posts, communication",R-149MA1 command and staff vehicle,Destroyed,Russia,2022-02-27,"Bucha, Bucha raion","50.543279,30.227385",,
2413,"Command posts, communication",R-149MA3 command and staff vehicle,Destroyed,Russia,2022-02-27,"Trostianets, Okhtyrka raion",,1st Guards Motor Rifle Regiment,
2421,"Command posts, communication",R-149MA3 command and staff vehicle,Captured,Russia,2022-02-27,"Trostianets, Okhtyrka raion",,1st Guards Motor Rifle Regiment,
2431,"Command posts, communication",9S932-1 MRU-B command post (for 'Barnaul-T' air defense command and control system),Captured,Russia,2022-02-27,"Bucha, Bucha raion","50.54249,30.22791",,
2507,Engineering,KET-L recovery vehicle,Destroyed,Russia,2022-02-27,"Horodnia, Chernihiv raion",,,
2560,Engineering,KamAZ 6x6 (for PMP-M floating bridge system),Destroyed,Russia,2022-02-27,"Horodnia, Chernihiv raion","51.87323,31.57422",,
2564,Engineering,KamAZ 8x8 (for PP-2005 floating bridge system),Destroyed,Russia,2022-02-27,"Horodnia, Chernihiv raion","51.87274,31.57298",,O
2633,Anti-tank systems,9P149 combat vehicle (for 9K114 'Shturm-S'),Captured,Russia,2022-02-27,"Bakhmach, Nizhyn raion",,,O
2639,Anti-tank systems,9P149 combat vehicle (for 9K114 'Shturm-S'),Captured,Russia,2022-02-27,"Sribne, Pryluky raion",,,
2777,Self-propelled artillery,152mm 2S3(M) 'Akatsiya',Captured,Russia,2022-02-27,"Pysarivka, Sumy raion","51.07916,34.81298",27th Separate Guards Motor Rifle Brigade,O
2965,Anti-aircraft systems,2S6M combat vehicle (for 2K22M 'Tunguska-M'),Destroyed,Russia,2022-02-27,"Shovkopliasy, Kharkiv raion","50.153667,36.099389",71st Guards Motor Rifle Division (ex-200th Brigade),"Z, ☐"
2973,Transport,KamAZ 6x6,Destroyed,Russia,2022-02-27,"Sribne, Pryluky raion","50.67818,32.9024",1117th Anti-Aircraft Missile Regiment,
2974,Anti-aircraft systems,9A33BM TELAR (for 9K33M3 'Osa-AKM'),Captured,Russia,2022-02-27,"Sribne, Pryluky raion",,,
2975,Anti-aircraft systems,9A33BM TELAR (for 9K33M3 'Osa-AKM'),Captured,Russia,2022-02-27,"Sribne, Pryluky raion",,,
2982,Anti-aircraft systems,9A34M/35M TELAR (for 9K35 'Strela-10'),Captured,Russia,2022-02-27,"Prymorsk, Berdiansk raion",,,"Z, ⧸"
2985,Anti-aircraft systems,9A34M/35M TELAR (for 9K35 'Strela-10'),Captured,Russia,2022-02-27,"Bucha, Bucha raion","50.54251,30.22798",,V
2998,Anti-aircraft systems,9A316 TEL (for 9K317 'Buk-M2'),Destroyed,Russia,2022-02-27,"Havronshchyna, Bucha raion","50.480167,29.834139",,V
3074,Airplanes,Su-34 strike aircraft,Destroyed,Russia,2022-02-27,"Borodianka, Bucha raion","50.651605,29.885974",277th Bomber Aviation Regiment,Shattered
3273,Transport,9T217 transloader (for 9K33M3 'Osa-AKM'),Captured,Russia,2022-02-27,"Sribne, Pryluky raion",,,
3528,Transport,Ural-4320 fuel tanker,Captured,Russia,2022-02-27,"Sribne, Pryluky raion","50.67845,32.90494",2nd Guards Motor Rifle Division,
3580,Transport,Ural-4320 fuel tanker,Captured,Russia,2022-02-27,"Sribne, Pryluky raion","50.678340,32.904490",,
3594,Transport,Ural-43206,Destroyed,Russia,2022-02-27,"Trostianets, Okhtyrka raion","50.48622,34.94096",4th Guards Tank Division,O
3665,Transport,KamAZ 6x6,Destroyed,Russia,2022-02-27,"Havronshchyna, Bucha raion","50.47938,29.83761",,KUNG
3684,Transport,KamAZ 6x6,Destroyed,Russia,2022-02-27,"Sribne, Pryluky raion","50.67573,32.88855",,
3685,Transport,KamAZ 6x6,Destroyed,Russia,2022-02-27,"Sribne, Pryluky raion","50.67576,32.88875",,Shattered
3844,Transport,KamAZ 6x6,Captured,Russia,2022-02-27,"Sribne, Pryluky raion","50.67843,32.90479",1117th Anti-Aircraft Missile Regiment,V
3845,Transport,KamAZ 6x6,Captured,Russia,2022-02-27,"Sribne, Pryluky raion","50.67867,32.90647",2nd Guards Motor Rifle Division,
3850,Transport,KamAZ 6x6,Destroyed,Russia,2022-02-27,"Horodnia, Chernihiv raion","51.87325,31.5742",,KUNG
3891,Transport,KamAZ 6x6,Captured,Russia,2022-02-27,"Sribne, Pryluky raion","50.67856,32.90642",Moskva (ex-Western) Military District,
3896,Transport,KamAZ 6x6,Captured,Russia,2022-02-27,"Sribne, Pryluky raion",,,
3897,Transport,KamAZ 6x6,Captured,Russia,2022-02-27,"Sribne, Pryluky raion",,,
3898,Transport,KamAZ 6x6,Captured,Russia,2022-02-27,"Sribne, Pryluky raion",,,
3899,Transport,KamAZ 6x6,Captured,Russia,2022-02-27,"Sribne, Pryluky raion",,,
3909,Transport,KamAZ 6x6,Captured,Russia,2022-02-27,"Sribne, Pryluky raion",,,O
3952,Transport,KamAZ 6x6,Captured,Russia,2022-02-27,"Sribne, Pryluky raion","50.662519,32.912684",Moskva (ex-Western) Military District,
3955,Transport,KamAZ 6x6 fuel tanker,Destroyed,Russia,2022-02-27,"Bucha, Bucha raion","50.543059,30.227561",,
3992,Transport,KamAZ 6x6 fuel tanker,Captured,Russia,2022-02-27,"Sribne, Pryluky raion",,,
4030,Transport,KamAZ 6x6 with MM-501 armoured module,Captured,Russia,2022-02-27,"Cherkaska Lozova, Kharkiv raion","50.0823,36.24284",Rosgvardiya,"Z, Damaged, ☐"
5516,Transport,KamAZ 6x6,Destroyed,Russia,2022-02-27,"Hrinchenkove, Okhtyrka raion","50.405258,34.611050",Moskva (ex-Western) Military District,Flipped
5848,Infantry fighting vehicles,BMD-2,Destroyed,Russia,2022-02-27,"Bucha, Bucha raion","50.54348,30.22723",VDV (Russian Airborne Forces),Shattered
5849,Infantry fighting vehicles,BMD-2,Destroyed,Russia,2022-02-27,"Bucha, Bucha raion","50.54475,30.22605",VDV (Russian Airborne Forces),
5850,Infantry fighting vehicles,BMD-2,Destroyed,Russia,2022-02-27,"Bucha, Bucha raion","50.54478,30.22603",VDV (Russian Airborne Forces),
5859,Infantry fighting vehicles,BTR-D,Destroyed,Russia,2022-02-27,"Bucha, Bucha raion","50.544732,30.226000",VDV (Russian Airborne Forces),
5861,Infantry fighting vehicles,BTR-D,Destroyed,Russia,2022-02-27,"Bucha, Bucha raion","50.54246,30.22795",VDV (Russian Airborne Forces),V
5862,Infantry fighting vehicles,BTR-D,Destroyed,Russia,2022-02-27,"Bucha, Bucha raion","50.54485,30.22588",VDV (Russian Airborne Forces),Shattered
5864,Engineering,BREM-D armoured recovery vehicle,Destroyed,Russia,2022-02-27,"Bucha, Bucha raion","50.543028,30.227494",,V
5865,"Command posts, communication",BMD-1KSh-A command and staff vehicle,Captured,Russia,2022-02-27,"Bucha, Bucha raion","50.54389,30.22677",104th Guards Air Assault Regiment,V
5872,Infantry fighting vehicles,BMD-2,Destroyed,Russia,2022-02-27,"Bucha, Bucha raion","50.54496,30.22584",VDV (Russian Airborne Forces),"Turretless, V"
5873,"Command posts, communication",BMD-1KSh-A command and staff vehicle,Destroyed,Russia,2022-02-27,"Bucha, Bucha raion","50.5422,30.22818",VDV (Russian Airborne Forces),
6430,Infantry fighting vehicles,BMD-2,Destroyed,Russia,2022-02-27,"Shylova Balka, Kakhovka raion","46.815564,33.325502",VDV (Russian Airborne Forces),Turretless
6431,Infantry fighting vehicles,BMD-2,Destroyed,Russia,2022-02-27,"Shylova Balka, Kakhovka raion","46.815405,33.325626",VDV (Russian Airborne Forces),Shattered
6432,Infantry fighting vehicles,BTR-D,Destroyed,Russia,2022-02-27,"Shylova Balka, Kakhovka raion","46.815436,33.325570",VDV (Russian Airborne Forces),Shattered
6477,Infantry fighting vehicles,BMP-2(K),Destroyed,Russia,2022-02-27,"Havronshchyna, Bucha raion","50.47474,29.86714",,Turretless
6672,Self-propelled artillery,120mm 2S9 'Nona-S',Destroyed,Russia,2022-02-27,"Bucha, Bucha raion","50.54317,30.22742",VDV (Russian Airborne Forces),Turretless
6742,Anti-aircraft systems,9A317 TELAR (for 9K317 'Buk-M2'),Captured,Russia,2022-02-27,"Makariv, Bucha raion","50.48013,29.83385",,"V, Damaged"
6991,Tanks,T-80BVM,Captured,Russia,2022-02-27,"Derhachi, Kharkiv raion",,71st Guards Motor Rifle Division (ex-200th Brigade),
7778,Infantry fighting vehicles,BTR-D,Destroyed,Russia,2022-02-27,"Shylova Balka, Kakhovka raion","46.815365,33.325585",VDV (Russian Airborne Forces),Z
10126,Anti-aircraft systems,9A33BM TELAR (for 9K33M3 'Osa-AKM'),Captured,Russia,2022-02-27,"Sribne, Pryluky raion","50.67813,32.90244",1117th Anti-Aircraft Missile Regiment,
13069,"Command posts, communication",R-166 'Artek' radio station,Destroyed,Russia,2022-02-27,"Posad-Pokrovske, Kherson raion","46.816763,32.255808",Southern Military District,"Z, KUNG"
13384,Tanks,T-80U,Captured,Russia,2022-02-27,"Katanske, Okhtyrka raion","50.381917,35.152889",4th Guards Tank Division,Mine plow/roller
13772,Transport,Ural-4320 fuel tanker,Captured,Russia,2022-02-27,"Sribne, Pryluky raion","50.678305,32.904726",,
14903,Infantry fighting vehicles,BTR-D,Destroyed,Russia,2022-02-27,"Shylova Balka, Kakhovka raion","46.818804,33.320127",VDV (Russian Airborne Forces),⧸
15114,Transport,Ural-4320,Captured,Russia,2022-02-27,"Sribne, Pryluky raion",,,
15126,Transport,KamAZ 6x6,Captured,Russia,2022-02-27,"Sribne, Pryluky raion",,,
15163,Tanks,T-72B3 Obr. 2016,Captured,Russia,2022-02-27,"Sribne, Pryluky raion","50.687417,32.934389",1st Tank Regiment,
22880,Engineering,River link pontoon (for PMP(-M) floating bridge system),Destroyed,Russia,2022-02-27,"Horodnia, Chernihiv raion","51.87323,31.57422",,
33438,"Command posts, communication",1V13(M) artillery command vehicle (for 1V12(M) 'Mashina-S'/'Faltset' fire control system),Destroyed,Russia,2022-02-27,"Dymer, Vyshhorod raion",,,V
